Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
202,419.6741,688.5352,446.4444,334.3279,292.7128,37.1173,0.0,1835.2218,929.7107
203,420.1068,691.7414,451.861,338.0504,293.6884,38.0447,0.0,1835.574,933.4738
204,421.9404,678.3434,442.2301,334.003,290.117,29.3167,0.0,1829.4885,937.8673
205,421.9114,662.7069,430.5898,323.5544,284.9893,30.5534,0.0,1825.3754,945.4143
206,421.6208,651.3103,424.9767,323.5176,279.9085,32.5325,0.0,1819.5103,950.7408
207,420.8344,648.1836,421.0528,325.718,279.4566,23.3825,0.0,1811.5594,948.0553
208,420.1909,641.8417,420.5449,326.576,280.0099,26.539,0.0,1810.5202,941.5897
209,420.2862,645.7707,421.6733,320.0065,283.5423,31.8874,0.0,1818.8294,939.239
210,420.4144,648.1244,419.5736,317.7006,284.0578,42.1902,0.0,1829.9784,945.212
211,420.0415,650.6025,416.9689,317.5695,283.1752,43.4556,0.0,1836.5561,951.3539
212,419.5733,648.6063,414.6324,317.7984,281.4985,43.3323,0.0,1839.8672,956.306
213,419.7344,633.439,403.4239,314.0479,277.3534,39.765,0.0,1841.5437,881.9495
214,418.5881,610.8464,382.4485,305.8425,270.833,30.7933,0.0,1840.6008,792.1096
215,416.2354,574.6197,351.1022,290.6644,258.7763,14.8698,0.0,1758.2959,668.5348
216,413.9214,524.0399,305.6805,267.8071,240.1657,0.0,0.0,1546.6784,541.3431
217,411.3739,485.0325,265.0036,239.8679,225.8167,0.0,0.0,1395.9067,431.1097
218,409.7774,456.141,242.9701,223.5976,212.7102,0.0,0.0,1315.3621,376.9335
219,408.5649,444.3852,231.8097,214.1798,206.7781,0.0,0.0,1280.9723,359.5256
220,408.2629,440.786,228.3215,209.7534,205.0341,0.0,0.0,1270.1033,377.3507
221,408.7772,444.1718,227.2907,210.9503,206.3428,0.0,0.0,1282.6462,411.7189
222,410.4956,466.5787,241.7894,222.1099,214.0203,0.0,0.0,1408.2674,508.4108
223,415.0271,549.2656,299.9878,251.7921,240.2636,0.0,0.0,1738.7598,729.1241
224,420.3298,651.2115,384.0036,296.8211,271.1965,23.4948,0.0,1856.4084,937.7887
225,422.8411,693.7757,428.7311,317.911,286.0112,34.0306,0.0,1867.9917,938.2446
226,424.1261,704.8018,440.1613,323.1623,292.3728,34.1758,0.0,1880.6379,939.624
227,426.1715,708.6865,444.9681,325.7065,293.3473,35.8462,0.0,1894.5588,947.8325
228,427.4622,694.2838,434.9474,322.7035,289.7737,29.6477,0.0,1904.5598,957.6524
229,427.9167,676.3045,420.874,311.0207,284.6361,28.3439,0.0,1908.8933,968.0699
230,426.8641,660.2518,414.5827,310.3557,279.8207,26.2004,0.0,1910.8381,970.9561
231,425.6723,653.3259,410.377,313.0905,279.093,24.3411,0.0,1908.0506,955.8561
232,423.8963,646.2121,408.5121,314.5971,279.7328,27.9192,0.0,1904.7919,952.9476
233,423.336,648.6685,409.0297,309.0714,283.0216,27.545,0.0,1906.7183,952.2137
