Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
126,0.0,386.3702,97.9829,191.5994,172.3373,28.0715,0.0,364.4072,80.6216
127,0.0,454.5037,122.595,215.6186,193.3144,45.5039,0.0,454.6043,116.3281
128,0.0,538.0371,158.5042,252.8561,218.0006,61.141,0.0,471.8132,150.582
129,0.0,575.207,177.5099,270.8495,229.985,65.0121,0.0,482.2584,149.7954
130,0.0,586.1966,182.7656,275.4805,235.1933,65.3281,0.0,492.2293,147.9391
131,0.0,591.8572,186.4868,278.2224,236.0269,64.5061,0.0,500.4448,151.5031
132,0.0,582.0419,185.3643,276.3969,233.2285,61.0177,0.0,509.4381,151.0621
133,0.0,570.6521,178.8005,267.2594,229.1348,59.0168,0.0,511.225,153.716
134,0.0,561.1352,174.8169,266.9177,225.1573,57.7855,0.0,508.0843,154.8354
135,0.0,556.7654,173.0274,268.5217,224.7914,55.2401,0.0,501.9746,147.9134
136,0.0,552.7143,173.54,269.2318,225.2794,61.4456,0.0,498.6468,142.8314
137,0.0,557.5512,173.8758,264.5453,227.9843,65.2699,0.0,503.3818,140.4127
138,0.0,559.8233,171.9774,262.7237,228.32,69.3803,0.0,511.015,147.1581
139,0.0,562.3495,169.485,262.9408,227.6966,66.6972,0.0,514.6223,153.1999
140,0.0,560.4901,166.7378,263.5258,226.4488,62.5028,0.0,517.3739,156.0159
141,0.0,549.4379,161.0763,260.7832,223.2619,56.4336,0.0,515.9173,155.6785
142,0.0,531.0028,152.8818,254.2714,218.1393,49.5694,0.0,510.4433,139.7582
143,0.0,498.8417,140.9969,241.0726,208.3973,38.8618,0.0,487.947,118.0064
144,0.0,453.9867,123.4407,220.8518,193.4511,26.5039,0.0,420.2579,93.2091
145,0.0,405.6134,106.2726,197.3917,181.5026,12.3233,0.0,370.9461,75.9867
146,0.0,381.7468,96.4113,184.0696,170.8931,11.9269,0.0,346.9043,68.1856
147,0.0,372.7876,91.3973,176.1657,166.1784,14.2661,0.0,335.8948,65.6472
148,0.0,373.4182,89.6087,173.1438,164.8133,15.7259,0.0,331.3472,66.2447
149,0.0,378.3251,89.6482,175.4633,165.9732,19.5489,0.0,333.0564,68.9045
150,0.0,398.2507,96.195,185.7911,172.3286,25.7401,0.0,364.628,80.9435
151,0.0,466.0583,120.7163,211.9806,193.9307,42.7623,0.0,452.7325,111.8911
152,0.0,549.1027,155.1934,251.2551,219.3219,60.1598,0.0,460.9055,126.9951
153,0.0,584.3959,172.4483,270.1565,231.3144,68.6813,0.0,465.9185,128.3509
154,0.0,591.6574,176.5165,274.7892,236.1768,73.5771,0.0,469.9787,128.9673
155,0.0,593.2794,180.6902,277.4003,236.7335,77.1105,0.0,480.0875,135.7909
156,0.0,579.9772,175.7021,275.9129,233.7931,79.1954,0.0,487.9911,141.2061
157,0.0,565.8496,170.0706,266.8208,229.5634,82.1847,0.0,486.8399,145.7603
158,0.0,553.9888,168.9964,266.8967,225.6459,83.0748,0.0,484.0235,143.6686
