Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
193,6394.6974,7879.405,4520.7165,4321.7821,3131.944,5008.079,3865.7956,14055.8055,4747.5221
194,6098.6864,7530.2736,4310.1267,4137.6505,2964.0173,4962.5261,3813.0768,13498.0535,4585.0516
195,5962.8774,7378.0041,4198.3906,4028.5014,2888.2889,4957.4098,3776.6403,13255.8678,4519.9091
196,5927.7871,7361.1317,4156.2616,3978.18,2865.239,4940.9552,3777.4704,13169.6597,4520.3742
197,5945.2222,7434.9824,4154.1568,4000.6574,2882.283,4986.7948,3796.2089,13262.0866,4568.8947
198,6172.5383,7708.9291,4290.51,4133.8452,2979.7367,5193.0893,3934.0184,14138.5079,4829.2838
199,6933.3675,8634.853,4803.7345,4491.0263,3311.3302,5690.2947,4321.0028,16412.2789,5507.23
200,7798.5403,9752.7647,5520.6717,5031.8154,3701.2007,6134.2062,4697.2607,18633.6972,6194.0979
201,8147.0723,10229.2238,5898.7801,5289.6128,3889.6247,6279.9467,4845.1427,19638.4523,6504.7851
202,8271.5997,10358.5857,6000.6001,5358.3732,3969.8529,6312.9797,4902.1705,20132.5787,6622.0253
203,8314.2928,10415.4164,6044.547,5398.0498,3982.937,6298.9549,4913.3009,20458.6749,6709.1835
204,8230.8979,10271.4286,5965.5684,5359.814,3938.495,6241.5955,4861.1088,20437.6118,6683.1598
205,8151.7572,10121.2104,5862.9859,5232.4366,3875.1705,6214.1766,4786.5091,20228.5224,6567.3779
206,8052.4695,9981.4144,5814.706,5233.3334,3811.758,6193.4129,4723.7366,19910.456,6500.7956
207,7987.9105,9911.9887,5783.4744,5258.0025,3806.2058,6136.1815,4704.4435,19677.5508,6399.049
208,7966.7042,9845.8374,5777.9787,5264.6852,3812.6711,6220.8084,4744.3699,19660.5294,6368.2454
209,8037.4615,9893.1323,5784.653,5196.0625,3855.9242,6267.9141,4802.0015,19756.6512,6364.6649
210,8055.1942,9903.7997,5769.2685,5169.055,3861.6358,6331.2042,4854.8436,20131.1543,6473.5701
211,8008.7489,9916.083,5748.182,5173.8212,3850.5417,6273.3893,4775.8455,19986.059,6449.6629
212,7945.4429,9887.2382,5729.9055,5182.5138,3829.4153,6200.6925,4699.9653,19586.7159,6347.6286
213,7826.9259,9737.2851,5641.3284,5140.5992,3777.5162,6055.3595,4579.8578,18905.8595,6146.6734
214,7643.4692,9480.1058,5471.3321,5047.2841,3696.0324,5887.991,4434.4844,17856.0199,5863.8795
215,7308.5044,9046.0482,5221.8187,4870.3848,3543.6403,5599.0274,4248.6327,16506.1456,5490.8579
216,6844.3391,8434.355,4854.9474,4584.443,3308.7373,5342.8996,4053.0299,15085.8757,5050.0592
217,6433.0128,7914.2262,4491.6933,4299.3026,3130.6052,5013.1141,3887.6949,14052.3733,4752.1901
218,6136.182,7564.3153,4281.9471,4116.0363,2963.6878,4966.5593,3834.4365,13492.534,4589.3563
219,5999.3573,7411.3108,4172.7984,4006.652,2888.325,4961.3703,3798.5535,13249.1187,4524.2435
220,5963.9015,7393.7278,4132.0865,3957.8546,2865.9475,4944.5237,3799.1966,13162.568,4524.1578
221,5981.0044,7466.3492,4131.7485,3980.7884,2883.3211,4988.5553,3817.7906,13252.8024,4571.9349
222,6207.7041,7741.276,4268.7972,4114.3556,2980.8522,5195.8348,3955.672,14123.0648,4830.3758
223,6965.3342,8663.8393,4778.8544,4470.1581,3312.917,5699.311,4345.1545,16381.9122,5504.164
224,7828.0608,9780.03,5494.2082,5010.5375,3703.3704,6143.8292,4722.6719,18592.5645,6188.1156
225,8178.2281,10259.8545,5870.3081,5270.7786,3888.6244,6291.8734,4870.123,19598.7786,6499.1568
226,8305.5437,10392.4821,5968.1155,5337.806,3969.121,6323.0297,4926.4375,20099.3702,6618.0497
227,8351.8227,10450.9862,6010.3218,5375.778,3981.5618,6308.2648,4937.1465,20430.6425,6704.9883
228,8270.5454,10308.0581,5933.0206,5336.6792,3936.7722,6253.1761,4886.093,20411.1499,6678.7973
229,8190.774,10158.0524,5832.8218,5207.8897,3873.5366,6222.7452,4810.2285,20200.3151,6562.3274
230,8089.7142,10015.4176,5784.073,5205.1353,3813.9512,6199.7118,4745.0937,19873.1011,6491.323
231,8023.9981,9943.6114,5754.9391,5227.4328,3804.2326,6141.5925,4724.641,19630.6588,6386.0441
232,8001.9981,9872.4913,5746.2015,5232.2483,3810.7579,6222.0052,4764.7248,19607.614,6352.3502
233,8071.8365,9916.3952,5748.8267,5162.376,3851.9703,6268.4656,4822.7589,19709.6142,6351.5205
234,8089.9685,9928.6535,5731.6637,5134.7731,3857.181,6332.0463,4875.8702,20086.7109,6462.2505
235,8046.0015,9944.1332,5711.6726,5141.2427,3848.8134,6273.1541,4797.975,19948.1,6439.714
236,7983.8765,9917.9545,5694.6188,5149.7825,3828.7746,6201.2743,4721.8782,19548.3141,6335.4447
237,7863.8326,9767.9552,5606.1768,5107.3657,3776.7583,6053.3077,4601.2101,18863.7007,6133.3401
