Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
167,0.0,1275.5229,185.4084,583.8867,671.3826,492.6183,523.8404,498.6706,156.7337
168,0.0,1271.9423,186.2427,583.5107,670.0466,497.8612,527.5279,487.3157,155.1058
169,0.0,1268.7428,183.2638,583.8773,668.9625,500.688,518.8856,479.2023,158.0958
170,0.0,1269.3967,183.8153,584.5807,668.0387,501.4319,513.385,474.0926,160.4939
171,0.0,1271.9139,184.5981,585.0047,667.6194,500.4297,505.4223,470.1092,162.8854
172,0.0,1271.9541,184.2924,587.3915,667.4962,499.8873,499.2464,467.1356,163.7781
173,0.0,1269.9198,181.5946,588.8153,667.5959,503.0116,496.2125,466.1154,162.6488
174,0.0,1268.5043,177.5608,589.0099,668.1546,505.994,497.8895,471.3776,162.9624
175,0.0,1272.3112,177.5382,589.7244,670.0361,509.6963,505.1305,486.0138,165.2583
176,0.0,1277.5538,181.4765,592.0308,672.2401,512.4528,511.4255,501.1638,167.1945
177,0.0,1278.4299,183.3086,592.1197,673.2749,516.8494,516.1079,513.0427,167.5222
178,0.0,1276.9803,182.0802,591.9562,673.6877,520.2604,515.0052,523.773,166.5931
179,0.0,1276.7865,179.2925,593.0924,673.7445,522.042,514.1041,533.8423,169.0166
180,0.0,1276.0634,179.7585,593.9997,673.6337,526.9577,512.4173,538.4106,172.6333
181,0.0,1276.199,179.2418,592.7537,673.499,527.8107,513.0547,543.2107,178.0285
182,0.0,1275.6071,183.267,592.3352,673.2724,528.9947,517.9053,540.9698,179.3412
183,0.0,1269.8974,187.0925,591.7512,673.2015,531.7178,528.2391,537.4147,177.8312
184,0.0,1267.8845,188.7045,591.3884,673.0465,532.1972,551.6741,536.7009,168.9541
185,0.0,1269.3401,190.3665,589.7151,673.0387,532.6781,568.1831,537.9938,162.8716
186,0.0,1266.5677,188.7281,588.1006,673.0165,536.5266,582.894,539.8293,162.8557
187,0.0,1270.5469,185.7534,586.2598,672.9526,537.8771,594.1098,536.3481,163.496
188,0.0,1272.6554,184.1346,585.7997,672.8381,534.9895,597.4309,529.2916,162.0745
189,0.0,1275.4305,183.1369,585.3428,672.5529,532.6782,594.4164,519.599,161.9338
190,0.0,1277.6093,183.3775,584.9677,672.0998,531.7454,584.1663,508.2884,161.3233
191,0.0,1278.1571,183.865,584.1951,671.2493,531.2792,573.0416,495.9648,156.7898
192,0.0,1277.5208,184.7863,582.48,669.9431,536.7165,576.1425,484.0437,149.9003
193,0.0,1279.4235,183.1535,581.3895,668.6063,536.2621,576.3472,474.2403,147.2447
194,0.0,1280.578,184.1346,580.5719,667.6847,537.7851,576.467,467.8649,144.1511
195,0.0,1280.0983,187.9591,580.1528,667.269,538.9935,574.2056,463.4596,140.8104
196,0.0,1277.7604,191.0635,581.2606,667.1425,542.7233,573.8242,460.8373,139.5646
197,0.0,1279.5611,193.2165,581.459,667.2361,545.395,569.9717,459.2516,138.1895
198,0.0,1280.9766,190.4496,581.7946,667.7709,546.8387,563.3754,464.2645,137.8184
199,0.0,1286.7269,189.8592,582.3502,669.5908,548.3581,559.2363,478.0861,139.6288
200,0.0,1294.6042,191.2092,583.8388,671.7305,553.4049,553.7162,490.135,140.3851
201,0.0,1294.7044,190.9318,584.3755,672.7646,559.2232,546.2201,492.5183,139.7474
202,0.0,1292.7164,190.1639,584.0708,673.2049,562.753,542.6496,490.7218,139.7107
203,0.0,1296.0798,189.3687,583.4876,673.2817,561.6809,539.9556,491.074,143.4738
204,0.0,1296.0767,190.3047,584.9036,673.1866,563.8731,545.4308,484.9885,147.8673
205,0.0,1298.6254,187.1729,583.7754,673.081,562.0508,541.5436,480.8754,155.4143
206,0.0,1296.2591,186.3466,584.0093,672.8499,560.1487,551.1525,475.0103,160.7408
207,0.0,1291.3542,187.1703,583.8243,672.7866,562.5911,563.438,467.0594,158.0553
208,0.0,1291.216,186.3755,583.3595,672.6305,564.4518,574.9403,466.0202,151.5897
209,0.0,1291.6006,184.877,584.4596,672.6172,563.6493,576.1721,474.3294,149.239
210,0.0,1289.6885,185.9981,584.4155,672.611,560.8185,571.7271,485.4784,155.212
211,0.0,1287.7168,186.3989,585.4078,672.5501,557.7056,568.3141,492.0561,161.3539
212,0.0,1286.682,187.1336,586.246,672.4342,554.6769,562.9657,495.3672,166.306
213,0.0,1288.3065,189.4379,586.5136,672.1493,550.3999,551.8199,497.0437,168.4324
214,0.0,1286.2727,191.3631,586.5945,671.7021,548.1899,537.5859,496.1008,166.0768
215,0.0,1280.6185,194.6617,586.2751,670.8658,544.5939,529.4836,495.1065,164.5043
216,0.0,1272.251,196.5267,583.2014,669.5766,548.8448,530.5949,491.538,157.7295
217,0.0,1264.1978,190.8011,584.5306,668.6186,547.7597,531.8326,485.2375,159.3717
218,0.0,1259.9762,185.2403,585.0546,667.7025,553.6708,535.2836,480.8706,158.9765
219,0.0,1257.1331,182.0787,584.886,667.2889,554.993,540.1175,478.4292,157.6162
220,0.0,1259.5948,179.8281,585.1498,667.1661,555.2931,544.5266,475.6537,152.9053
221,0.0,1263.8713,181.524,586.2998,667.2615,554.7942,548.9329,476.9232,148.07
222,0.0,1267.5247,184.5688,586.946,667.7967,556.1729,549.1289,482.7575,145.6106
223,0.0,1270.7216,189.9232,588.79,669.6192,560.1282,557.1593,496.6264,147.539
224,0.0,1272.3517,196.2726,592.3683,671.7621,562.824,562.2293,511.9084,147.7887
225,0.0,1275.2021,200.3047,595.3275,672.7788,563.5201,564.3751,523.4917,148.2446
226,0.0,1277.2288,202.8811,596.3707,673.2206,564.7121,570.6522,536.1379,149.624
227,0.0,1279.6094,204.541,597.8357,673.2939,563.2405,575.4982,550.0588,157.8325
228,0.0,1281.5921,206.2522,596.9735,673.1925,564.1926,572.12,560.0598,167.6524
229,0.0,1288.0605,211.6751,597.5338,673.0568,563.6328,569.5648,564.3933,178.0699
230,0.0,1292.0282,212.3352,598.1926,672.8451,563.7887,571.2698,566.3381,180.9561
231,0.0,1292.3849,213.9974,596.9341,672.7295,562.2934,582.0391,563.5506,173.6618
232,0.0,1292.6748,216.1051,595.2124,672.5742,563.8164,597.9926,560.2919,169.2788
