Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
234,0.0,1299.0692,70.4231,293.9018,252.6062,149.425,325.711,0.0,172.1279
235,0.0,1301.3506,72.6534,293.6429,252.5603,147.0482,330.7256,0.0,176.8137
236,0.0,1303.4805,70.7405,293.5883,252.4503,145.7818,330.504,0.0,179.4439
237,0.0,1305.7667,65.394,293.075,252.1648,143.6757,333.6264,0.0,181.9273
238,0.0,1308.062,61.8579,292.6474,251.7193,142.2915,337.5812,0.0,183.5478
239,0.0,1308.6378,60.8052,292.1932,250.8821,142.3898,343.2439,0.0,184.3817
240,0.0,1306.0825,60.0529,289.7177,249.5997,142.4493,350.2399,0.0,177.7839
241,0.0,1306.2884,62.1735,288.758,248.8869,136.1014,354.3848,0.0,181.382
242,0.0,1301.7561,66.0428,285.4162,247.9753,133.8481,352.9246,0.0,183.5721
243,0.0,1300.5748,71.4262,284.4978,247.5603,136.1774,354.4979,0.0,186.4339
244,0.0,1300.6785,71.6104,284.0904,247.4347,139.3507,361.4006,0.0,188.2571
245,0.0,1299.2138,67.693,285.2423,247.5264,144.7881,366.0707,0.0,191.361
246,0.0,1300.7767,64.2112,287.3344,248.0476,148.1834,369.7397,0.0,198.055
247,0.0,1303.9413,66.3783,288.1877,249.832,152.8827,371.5403,0.0,205.6442
248,0.0,1310.2861,74.6489,288.901,251.9399,158.2427,367.8309,0.0,210.808
249,0.0,1311.6584,76.8905,288.0924,252.9725,163.2164,360.785,0.0,212.5413
250,0.0,1310.8801,73.7929,288.1701,253.439,171.03,357.3068,0.0,211.3648
251,0.0,1311.243,70.5155,288.7711,253.5174,176.8967,355.9318,0.0,218.3248
252,0.0,1307.7272,63.5244,287.4672,253.3964,180.5509,356.8052,0.0,227.0236
253,0.0,1306.6924,57.091,288.6267,253.222,179.2512,350.5554,0.0,237.4113
254,0.0,1309.2955,53.5564,290.3846,252.9638,179.6809,346.2288,0.0,239.5276
255,0.0,1310.7664,49.325,289.7044,252.8654,181.6049,346.5159,0.0,228.7958
256,0.0,1312.2557,44.7811,287.8335,252.7577,180.5642,349.1218,0.0,216.9614
257,0.0,1308.9098,37.8422,285.4966,252.8016,179.8692,350.012,0.0,208.9134
258,0.0,1304.8342,34.3681,284.1572,252.8055,179.9199,348.9574,0.0,208.3303
259,0.0,1304.6074,32.5719,282.3002,252.7687,177.1876,340.0168,0.0,208.3872
260,0.0,1305.5858,34.6234,280.7241,252.6518,175.66,328.0732,0.0,205.0847
261,0.0,1302.8866,38.9205,280.2024,252.3491,170.8414,310.5032,0.0,201.4528
262,0.0,1297.722,43.5586,278.3054,251.8941,165.3699,294.3679,0.0,197.7037
263,0.0,1297.095,46.4484,277.3028,251.0706,160.4502,282.3048,0.0,193.0994
264,0.0,1291.8226,45.2415,275.2743,249.8207,157.1175,268.4865,0.0,182.9795
265,0.0,1292.6809,44.9691,275.8501,249.486,154.1026,261.0097,0.0,179.4129
266,0.0,1296.0914,44.6298,275.1714,248.5566,151.0008,256.0423,0.0,176.3656
267,0.0,1298.1854,46.1993,273.1068,248.1357,146.5131,256.7541,0.0,173.8857
