Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
237,1.0,0.3953,0.7408,0.4216,0.3214,0.0226,0.0,1.0,0.8506
238,1.0,0.3783,0.7083,0.4108,0.314,0.0126,0.0,1.0,0.7415
239,1.0,0.3522,0.6527,0.3901,0.3003,0.0,0.0,0.8908,0.605
240,1.0,0.3178,0.5682,0.3595,0.2792,0.0,0.0,0.7744,0.4771
241,1.0,0.2731,0.4589,0.3226,0.2564,0.0,0.0,0.6769,0.3382
242,1.0,0.2555,0.4021,0.3051,0.2414,0.0,0.0,0.6277,0.27
243,1.0,0.2472,0.3651,0.293,0.2345,0.0,0.0,0.6049,0.2335
244,1.0,0.246,0.3553,0.2875,0.2325,0.0,0.0,0.5967,0.2255
245,1.0,0.2511,0.3632,0.2884,0.234,0.0,0.0,0.6025,0.2281
246,1.0,0.266,0.4024,0.3011,0.2426,0.0,0.0,0.668,0.2881
247,1.0,0.3174,0.5165,0.3419,0.2719,0.0,0.0,0.8394,0.4899
248,1.0,0.3783,0.666,0.405,0.3066,0.0008,0.0,1.0,0.7083
249,1.0,0.4064,0.7503,0.4381,0.3235,0.0034,0.0,1.0,0.8145
250,1.0,0.4157,0.7816,0.4473,0.3312,0.0,0.0,1.0,0.8661
251,1.0,0.4194,0.7987,0.4516,0.3324,0.0,0.0,1.0,0.8709
252,1.0,0.4134,0.7944,0.449,0.3283,0.0,0.0,1.0,0.8284
253,1.0,0.4052,0.784,0.4318,0.3223,0.0,0.0,1.0,0.7454
254,1.0,0.3948,0.7794,0.4287,0.3167,0.0,0.0,1.0,0.7126
255,1.0,0.3891,0.7804,0.4322,0.3158,0.0,0.0,1.0,0.7195
256,1.0,0.3837,0.7874,0.4355,0.3163,0.0,0.0,1.0,0.7546
257,1.0,0.3887,0.8027,0.4308,0.3202,0.0,0.0,1.0,0.7864
258,1.0,0.3928,0.8068,0.4298,0.3208,0.0,0.0,1.0,0.8285
259,1.0,0.3941,0.8061,0.4334,0.3202,0.0,0.0,1.0,0.8209
260,1.0,0.3915,0.7975,0.4366,0.3183,0.0,0.0,1.0,0.7976
261,1.0,0.3839,0.7667,0.4319,0.3133,0.0,0.0,1.0,0.7409
262,1.0,0.372,0.7165,0.423,0.3058,0.0,0.0,1.0,0.6574
263,1.0,0.3472,0.6534,0.4031,0.2923,0.0,0.0,0.907,0.547
264,1.0,0.3155,0.5719,0.3721,0.2717,0.0,0.0,0.8068,0.4368
265,1.0,0.2798,0.5035,0.3458,0.2583,0.0,0.0,0.736,0.3497
266,1.0,0.2565,0.4545,0.3246,0.243,0.0,0.0,0.6959,0.304
267,1.0,0.2458,0.4252,0.3141,0.2361,0.0,0.0,0.6793,0.2907
268,1.0,0.2434,0.4132,0.312,0.2339,0.0,0.0,0.6741,0.2993
269,1.0,0.2475,0.4108,0.3132,0.2353,0.0,0.0,0.679,0.3116
270,1.0,0.2619,0.441,0.3264,0.2436,0.0,0.0,0.7421,0.3793
271,1.0,0.3112,0.5531,0.3643,0.2723,0.0272,0.0,0.9081,0.5773
272,1.0,0.3731,0.7118,0.4213,0.3062,0.0581,0.0,1.0,0.7886
273,1.0,0.4043,0.7978,0.4479,0.3236,0.0692,0.0,1.0,0.8931
274,1.0,0.4164,0.8225,0.4565,0.3322,0.0765,0.0,1.0,0.924
275,1.0,0.4234,0.8324,0.4627,0.334,0.0776,0.0,1.0,0.9231
276,1.0,0.4181,0.8116,0.4607,0.3301,0.0661,0.0,1.0,0.9044
277,1.0,0.4078,0.7951,0.4457,0.3242,0.0575,0.0,1.0,0.8433
278,1.0,0.3985,0.791,0.4448,0.3185,0.0483,0.0,1.0,0.8279
279,1.0,0.3932,0.7889,0.4494,0.3178,0.0393,0.0,1.0,0.8245
