Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
199,3932.9146,3339.4235,1971.8445,1776.692,2061.0845,54.8533,-1425.0457,8164.6092,1245.9994
200,4498.4547,3940.1136,2524.0047,2085.6963,2320.442,147.2845,-1187.7397,9625.2723,1620.4794
201,4720.841,4218.6088,2822.0394,2234.1937,2445.7892,148.9113,-1057.7099,10307.0983,1796.8926
202,4799.3179,4308.1299,2907.0799,2276.8925,2499.1601,134.0204,-1002.8755,10662.9701,1862.4016
203,4826.3379,4318.3838,2946.9862,2304.3418,2507.8347,137.4002,-978.3596,10892.661,1890.7979
204,4757.3687,4235.1422,2878.7532,2271.9961,2477.3929,105.8685,-1043.1502,10929.1652,1855.8471
205,4703.9407,4130.674,2820.1782,2204.5813,2433.8402,110.6171,-1055.1629,10816.9588,1747.3339
206,4637.2875,4065.5489,2788.1273,2203.4971,2390.9663,117.7723,-1154.6693,10635.675,1676.9545
207,4597.0628,4058.3761,2757.9159,2219.3367,2387.4662,84.4601,-1250.1659,10522.7263,1636.5579
208,4585.2154,4019.4982,2758.949,2226.4888,2392.897,95.8728,-1309.1485,10509.6394,1655.2534
209,4632.4078,4043.3559,2774.4468,2178.3824,2423.1487,114.9156,-1287.2596,10514.7778,1660.5902
210,4643.7391,4062.5391,2754.6596,2162.7414,2427.1698,152.5958,-1228.6058,10698.0956,1678.528
211,4614.0182,4083.3442,2735.3793,2158.7076,2419.7896,157.5046,-1246.8772,10551.8637,1623.8368
212,4573.232,4073.5839,2715.9957,2158.0543,2405.7355,157.5657,-1250.1413,10251.4822,1534.2267
213,4489.7133,3974.5054,2630.723,2131.462,2371.2101,145.4188,-1236.8112,9766.7375,1408.8591
214,4370.0639,3837.8441,2484.302,2075.8112,2317.0038,112.6893,-1215.5462,9043.6391,1268.4635
215,4153.3939,3622.5248,2266.1282,1973.5754,2215.6265,54.6667,-1258.0293,8112.3809,1072.3551
216,3846.6222,3321.8422,1965.9384,1825.9702,2059.3596,-48.0967,-1369.2603,7149.9646,874.464
217,3588.165,3090.6976,1723.2932,1632.379,1938.8914,-135.1478,-1456.7197,6475.2196,695.2524
218,3392.7924,2914.7979,1597.4045,1520.564,1827.8513,-189.2887,-1508.7337,6116.2856,608.1531
219,3306.0233,2844.7645,1533.743,1457.1481,1777.7169,-199.9007,-1561.0922,5963.9685,580.8098
220,3283.4547,2817.4723,1517.3907,1426.5174,1762.8305,-206.8016,-1591.1805,5922.9729,612.6595
221,3291.7971,2830.5119,1505.4225,1432.1214,1774.3881,-190.7353,-1611.745,5976.9222,671.9708
222,3437.5663,2966.3956,1591.7403,1506.5187,1839.2697,-140.8273,-1540.0966,6541.4632,831.8943
223,3933.0848,3484.9193,1954.2449,1703.8553,2060.1725,-23.7882,-1389.3048,8015.578,1190.6488
224,4496.3566,4127.7147,2470.6627,1998.1958,2319.9177,85.0417,-1224.4174,9446.4466,1566.8063
225,4722.5024,4389.2022,2737.3829,2131.4177,2443.1561,122.6792,-1161.1582,10065.7938,1735.4267
226,4802.159,4452.9301,2796.2009,2163.7907,2496.7057,123.3847,-1174.663,10326.525,1791.5626
227,4820.5434,4470.9635,2817.8009,2176.0986,2504.9521,129.3093,-1202.3976,10466.4091,1790.3535
228,4756.779,4374.739,2745.5237,2158.9659,2474.3045,106.9947,-1205.586,10392.2792,1719.7019
229,4699.5311,4243.3912,2629.7604,2079.0653,2430.9914,102.1687,-1227.6278,10220.48,1591.7237
230,4636.9919,4132.9831,2587.0806,2072.8935,2390.673,94.4649,-1273.8187,9979.1896,1532.8573
231,4598.8177,4087.9614,2552.737,2094.7409,2384.5753,88.0702,-1359.3737,9823.4711,1518.5599
232,4594.2159,4043.0788,2531.2126,2109.4642,2390.0429,100.6041,-1448.8426,9821.9913,1520.9305
233,4645.2372,4052.8057,2536.7593,2075.4761,2418.5957,99.01,-1528.1809,9875.5694,1522.2302
234,4653.1632,4030.4168,2524.4649,2060.9605,2422.2387,127.9505,-1588.3148,10110.0994,1550.8296
235,4621.7777,4023.7425,2493.4171,2066.5672,2416.6722,127.4704,-1664.1639,9996.2265,1506.8543
236,4575.7778,3993.704,2493.2625,2071.9858,2403.3416,115.6042,-1702.9238,9714.5052,1431.5599
237,4488.8367,3890.0321,2460.8963,2050.4856,2368.7383,87.7197,-1788.3608,9231.2426,1302.2969
238,4362.5642,3722.5077,2352.8887,1997.7193,2314.7327,48.9767,-1892.8762,8493.7689,1135.295
239,4136.8598,3465.7365,2168.1535,1897.3864,2213.2517,-33.5389,-2030.4468,7560.8043,926.2133
240,3828.9194,3127.3929,1887.3474,1748.4118,2057.8059,-107.1967,-2182.8531,6572.7329,730.3981
241,3515.3922,2687.4917,1524.3161,1568.7297,1889.5638,-159.5793,-2309.1145,5744.9929,517.8509
242,3318.529,2514.2159,1335.7385,1483.6363,1779.0626,-157.2828,-2327.2474,5327.4416,413.3869
243,3227.4032,2432.4411,1212.7941,1425.1892,1728.7625,-175.0859,-2357.3235,5133.7354,357.562
244,3205.893,2420.4907,1180.1342,1398.1642,1713.5403,-202.4903,-2405.0545,5064.8221,345.299
245,3219.8311,2471.1036,1206.6681,1402.362,1724.6504,-227.6326,-2427.4102,5113.8091,349.2918
246,3367.698,2617.0487,1336.6761,1464.2682,1787.8247,-193.5483,-2381.1534,5669.8242,441.1128
247,3858.8567,3122.9441,1715.8929,1662.9446,2004.1115,-84.9019,-2191.4909,7124.3251,750.1028
248,4421.7288,3722.3546,2212.3591,1969.6101,2259.6148,3.1982,-1969.434,8552.5994,1084.4317
249,4661.0033,3998.7855,2492.3793,2130.578,2384.7883,13.1008,-1840.4206,9238.4835,1247.0351
250,4752.7462,4090.5198,2596.482,2175.1853,2441.3269,-29.1561,-1784.3438,9590.6046,1326.0022
251,4788.521,4126.5796,2653.1084,2196.4783,2450.259,-73.6547,-1769.3934,9815.98,1333.3116
252,4722.6554,4067.5989,2639.0619,2183.3982,2419.6455,-114.9139,-1802.2942,9828.4796,1268.2146
