Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
122,442.9129,2007.4342,777.6135,928.1151,940.8137,1143.7614,1535.7546,2232.3048,1623.7283
123,441.5872,2011.7006,772.8737,934.2145,939.4703,1153.4315,1545.0269,2228.6347,1630.4264
124,440.6653,2026.7105,770.023,939.0056,935.987,1162.2999,1561.0628,2224.9582,1634.7051
125,440.1564,2027.1555,770.977,943.7584,936.2431,1169.7259,1586.0516,2228.9331,1629.63
126,441.8291,2022.4029,775.0359,949.4378,935.566,1177.3324,1605.3378,2235.535,1628.0703
127,448.8095,2034.3808,781.2645,958.4238,937.5919,1182.508,1622.858,2255.7834,1632.2002
128,456.5336,2049.36,789.4053,969.0126,940.089,1187.0797,1637.0482,2278.279,1630.6044
129,459.7434,2062.0645,790.8693,977.2879,940.049,1191.8741,1650.9498,2295.4691,1630.0494
130,460.9626,2059.5979,791.3809,980.6455,937.3582,1194.2437,1676.7926,2310.0948,1617.2538
131,464.208,2050.8697,798.7235,982.0943,935.3495,1194.8933,1694.3871,2333.9545,1619.4646
132,482.2488,2052.0267,813.7241,976.0279,938.0371,1197.8426,1702.3091,2364.5674,1625.2394
133,497.3477,2049.3848,808.2069,977.0474,944.0102,1199.4971,1708.9414,2376.9409,1634.1571
134,501.3804,2041.4579,800.7522,981.1671,946.7312,1200.3113,1701.7743,2367.3433,1642.6509
135,497.1575,2024.2516,798.1494,983.6118,946.4066,1200.6495,1694.4366,2342.5676,1601.3183
136,476.8057,2013.0014,801.2528,983.9362,944.3885,1194.8995,1684.9986,2318.4263,1577.0643
137,460.8581,2000.9681,801.0103,981.0069,942.6247,1190.4628,1679.6775,2319.6155,1564.2589
138,460.6144,1982.7976,795.3639,978.6716,941.4995,1187.0609,1677.6994,2338.3602,1581.8518
139,461.2088,1958.9862,787.6273,980.2878,939.0196,1187.6946,1682.7658,2350.6757,1594.7898
140,461.0859,1941.1263,777.2714,981.4954,937.4516,1190.8331,1684.0897,2356.4133,1603.9747
141,459.8157,1935.1516,769.5159,980.385,935.1816,1191.3582,1692.3142,2354.6107,1614.2748
142,458.6557,1930.9899,768.7417,979.8984,932.2956,1191.621,1702.1263,2350.1906,1628.6261
143,455.4085,1929.8458,767.3556,982.6902,932.2505,1189.5634,1705.8332,2336.918,1631.3902
144,451.6905,1922.5921,764.4291,979.488,932.0755,1193.5613,1709.8016,2304.9238,1608.9021
145,446.0352,1895.2028,764.4607,984.5156,930.2217,1191.906,1717.8361,2287.94,1595.8963
146,442.1425,1893.7188,759.5869,985.7379,928.3558,1189.0453,1725.0376,2274.717,1582.3845
147,439.3314,1896.6144,757.6809,985.8514,927.6753,1184.2321,1724.6888,2261.1846,1575.5219
148,436.6392,1904.3512,757.1107,982.8653,929.2117,1179.9828,1728.5183,2252.0197,1568.775
149,435.3962,1908.7616,756.9482,979.3864,929.7711,1175.867,1713.6345,2242.9886,1565.5277
