Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
111,323.5932,2039.8706,593.7705,616.4325,533.3942,757.8687,1259.4861,1539.9799,1590.4525
112,299.7607,2028.5009,590.3885,615.6097,530.3529,749.7929,1275.5322,1522.0382,1559.0988
113,281.8839,2010.8484,584.8877,616.5098,527.9307,748.5572,1270.5805,1526.271,1547.5944
114,280.2206,1995.1161,584.7722,619.9288,526.0789,748.4997,1261.5436,1536.4521,1567.7295
115,280.9507,1989.5024,588.1611,618.3456,525.0327,746.5765,1255.9943,1537.5653,1579.3459
116,282.0741,1996.5956,598.1922,615.5461,521.6498,743.873,1247.5894,1536.1641,1596.0249
117,282.4559,2011.0808,603.3959,616.9661,521.5166,741.6137,1242.7939,1539.1146,1604.326
118,281.4616,2014.276,612.4847,618.7576,521.7161,738.2516,1242.0092,1531.7801,1603.9473
119,279.1436,2015.4175,621.2948,621.9607,521.6271,730.8057,1239.6181,1520.033,1606.5846
120,277.6773,2013.0787,624.4259,622.95,522.2439,730.5048,1233.8946,1511.5632,1610.6506
121,273.4087,2011.2561,629.7694,625.365,521.791,726.8833,1227.6764,1510.8856,1625.9098
122,270.9129,2007.4342,632.6135,628.1151,520.8137,728.7614,1234.7546,1507.3048,1623.7283
123,269.5872,2011.7006,627.8737,634.2145,519.4703,738.4315,1244.0269,1503.6347,1630.4264
124,268.6653,2026.7105,625.023,639.0056,515.987,747.2999,1260.0628,1499.9582,1634.7051
125,268.1564,2027.1555,625.977,643.7584,516.2431,754.7259,1285.0516,1503.9331,1629.63
126,269.8291,2022.4029,630.0359,649.4378,515.566,762.3324,1304.3378,1510.535,1628.0703
127,276.8095,2034.3808,636.2645,658.4238,517.5919,767.508,1321.858,1530.7834,1632.2002
128,284.5336,2049.36,644.4053,669.0126,520.089,772.0797,1336.0482,1553.279,1630.6044
129,287.7434,2062.0645,645.8693,677.2879,520.049,776.8741,1349.9498,1570.4691,1630.0494
130,288.9626,2059.5979,646.3809,680.6455,517.3582,779.2437,1375.7926,1585.0948,1617.2538
131,292.208,2050.8697,653.7235,682.0943,515.3495,779.8933,1393.3871,1608.9545,1619.4646
132,310.2488,2052.0267,668.7241,676.0279,518.0371,782.8426,1401.3091,1639.5674,1625.2394
133,325.3477,2049.3848,663.2069,677.0474,524.0102,784.4971,1407.9414,1651.9409,1634.1571
134,329.3804,2041.4579,655.7522,681.1671,526.7312,785.3113,1400.7743,1642.3433,1642.6509
135,325.1575,2024.2516,653.1494,683.6118,526.4066,785.6495,1393.4366,1617.5676,1601.3183
136,304.8057,2013.0014,656.2528,683.9362,524.3885,779.8995,1383.9986,1593.4263,1577.0643
137,288.8581,2000.9681,656.0103,681.0069,522.6247,775.4628,1378.6775,1594.6155,1564.2589
138,288.6144,1982.7976,650.3639,678.6716,521.4995,772.0609,1376.6994,1613.3602,1581.8518
139,289.2088,1958.9862,642.6273,680.2878,519.0196,772.6946,1381.7658,1625.6757,1594.7898
140,289.0859,1941.1263,632.2714,681.4954,517.4516,775.8331,1383.0897,1631.4133,1603.9747
141,287.8157,1935.1516,624.5159,680.385,515.1816,776.3582,1391.3142,1629.6107,1614.2748
142,286.6557,1930.9899,623.7417,679.8984,512.2956,776.621,1401.1263,1625.1906,1628.6261
143,283.4085,1929.8458,622.3556,682.6902,512.2505,774.5634,1404.8332,1611.918,1631.3902
144,279.6905,1922.5921,619.4291,679.488,512.0755,778.5613,1408.8016,1579.9238,1608.9021
